"id","artist","artist_wikilink","birthplace","birth_osm","residence","res_osm","birthyear","band"
"2008_2_7","Andra generationen","sv.wikipedia.org/wiki/Andra_generationen","Göteborg","{\""place_id\"":\""125492\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25930131\"",\""boundingbox\"":[\""57.5472326\"",\""57.8672326\"",\""11.8070171\"",\""12.1270171\""],\""lat\"":\""57.7072326\"",\""lon\"":\""11.9670171\"",\""display_name\"":\""Gothenburg, Göteborgs kommun, Västra Götalands län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.79028667932442,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}"," Hisings Backa","{\""place_id\"":\""4629014\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""539287789\"",\""boundingbox\"":[\""57.7479192\"",\""57.7480192\"",\""11.9914634\"",\""11.9915634\""],\""lat\"":\""57.7479692\"",\""lon\"":\""11.9915134\"",\""display_name\"":\""IDS - Hisings Backa, Importgatan, Backa, Norra Hisingen, Gothenburg, Göteborgs kommun, Göteborgs och Bohus län, Västra Götalands län, Götaland, 42246, Sweden\"",\""class\"":\""amenity\"",\""type\"":\""fuel\"",\""importance\"":0.211,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/transport_fuel.p.20.png\""}","1988","1"
"2008_2_8","Johnson & Häggkvist","sv.wikipedia.org/wiki/Andreas_Johnson & sv.wikipedia.org/wiki/Carola_H%C3%A4ggkvist"," Bjärred","{\""place_id\"":\""249562\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""55102316\"",\""boundingbox\"":[\""55.6821863\"",\""55.7621863\"",\""12.9816436\"",\""13.0616436\""],\""lat\"":\""55.7221863\"",\""lon\"":\""13.0216436\"",\""display_name\"":\""Bjärred, Lomma kommun, Skåne län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.43516713207519,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Södermalm","{\""place_id\"":\""127915535\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2017432\"",\""boundingbox\"":[\""59.3031868\"",\""59.32156\"",\""18.0260682\"",\""18.1071724\""],\""lat\"":\""59.31255625\"",\""lon\"":\""18.0697499895673\"",\""display_name\"":\""Södermalm, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.5958857051307}","1970","0"
"2008_3_2","Mickey Huskic","sv.wikipedia.org/wiki/Mickey_Huskic","Zenica, Bosnien-Hercegovina","{\""place_id\"":\""18926333\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1966975750\"",\""boundingbox\"":[\""44.040713\"",\""44.360713\"",\""17.7480954\"",\""18.0680954\""],\""lat\"":\""44.200713\"",\""lon\"":\""17.9080954\"",\""display_name\"":\""Zenica, City of Zenica, Zenica-Doboj Canton, Entity Federation of Bosnia and Herzegovina, Bosnia and Herzegovina\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.64129498892189,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Åkarp","{\""place_id\"":\""16926857\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1659452010\"",\""boundingbox\"":[\""55.8568933\"",\""55.8968933\"",\""13.1162201\"",\""13.1562201\""],\""lat\"":\""55.8768933\"",\""lon\"":\""13.1362201\"",\""display_name\"":\""Åkarp, Eslövs kommun, Skåne län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""hamlet\"",\""importance\"":0.385,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1981","0"
"2008_3_3","Frida Muranius & Headline","sv.wikipedia.org/wiki/Frida_Appelgren & sv.wikipedia.org/wiki/Headline","-",,"-",,"-","0"
"2008_3_4","Thérèse Andersson","sv.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_Andersson","-",,"-",,"-","0"
"2008_3_6","Caracola","sv.wikipedia.org/wiki/Sheelah"," Gävle","{\""place_id\"":\""145238\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27432055\"",\""boundingbox\"":[\""60.5150132\"",\""60.8350132\"",\""16.9867019\"",\""17.3067019\""],\""lat\"":\""60.6750132\"",\""lon\"":\""17.1467019\"",\""display_name\"":\""Gävle, Gävle kommun, Gästrikland, Gävleborgs län, Norrland, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.65754605739515,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","2005","1"
"2008_3_7","Ainbusk","sv.wikipedia.org/wiki/Ainbusk"," Gotland","{\""place_id\"":\""127684636\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""941530\"",\""boundingbox\"":[\""56.7041537\"",\""58.5996187\"",\""17.6791301\"",\""19.7342971\""],\""lat\"":\""57.6783173\"",\""lon\"":\""18.6384635860988\"",\""display_name\"":\""Gotlands län, Götaland, Territorial waters of Gotland\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.53750012908174,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Gotland",,"1983","1"
"2008_3_8","Eskobar","sv.wikipedia.org/wiki/Eskobar","Åkersberga","{\""place_id\"":\""230992\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""46686456\"",\""boundingbox\"":[\""59.4423516\"",\""59.5223516\"",\""18.2543981\"",\""18.3343981\""],\""lat\"":\""59.4823516\"",\""lon\"":\""18.2943981\"",\""display_name\"":\""Åkersberga, Österåkers kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.47019232957918,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Åkersberga","{\""place_id\"":\""230992\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""46686456\"",\""boundingbox\"":[\""59.4423516\"",\""59.5223516\"",\""18.2543981\"",\""18.3343981\""],\""lat\"":\""59.4823516\"",\""lon\"":\""18.2943981\"",\""display_name\"":\""Åkersberga, Österåkers kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.47019232957918,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","1995","1"
"2008_4_1","Niklas Strömstedt","sv.wikipedia.org/wiki/Niklas_Str%C3%B6mstedt","Lund","{\""place_id\"":\""127990931\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2468628\"",\""boundingbox\"":[\""55.678392\"",\""55.7398345\"",\""13.1401854\"",\""13.263408\""],\""lat\"":\""55.7029296\"",\""lon\"":\""13.1929449\"",\""display_name\"":\""Lund, Lund Municipality, Skåne län, Götaland, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.69172748417765,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Södermalm","{\""place_id\"":\""127915535\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2017432\"",\""boundingbox\"":[\""59.3031868\"",\""59.32156\"",\""18.0260682\"",\""18.1071724\""],\""lat\"":\""59.31255625\"",\""lon\"":\""18.0697499895673\"",\""display_name\"":\""Södermalm, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.5958857051307}","1958","0"
"2008_4_2","Calaisa","sv.wikipedia.org/wiki/Calaisa","Malmö","{\""place_id\"":\""138291\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""26804505\"",\""boundingbox\"":[\""55.4452931\"",\""55.7652931\"",\""12.8401566\"",\""13.1601566\""],\""lat\"":\""55.6052931\"",\""lon\"":\""13.0001566\"",\""display_name\"":\""Malmö, Malmö kommun, Skåne län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.75124775731483,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","-",,"1996","1"
"2008_4_3","Daniel Mitsogiannis","sv.wikipedia.org/wiki/Daniel_Mitsogiannis","Eskilstuna","{\""place_id\"":\""150913\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""28898845\"",\""boundingbox\"":[\""59.2117379\"",\""59.5317379\"",\""16.3451474\"",\""16.6651474\""],\""lat\"":\""59.3717379\"",\""lon\"":\""16.5051474\"",\""display_name\"":\""Eskilstuna, Eskilstuna kommun, Södermanlands län, Landskapet Södermanland, Södermanlands län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.63693994074125,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Norrköping","{\""place_id\"":\""145064\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27431648\"",\""boundingbox\"":[\""58.4309124\"",\""58.7509124\"",\""16.0303511\"",\""16.3503511\""],\""lat\"":\""58.5909124\"",\""lon\"":\""16.1903511\"",\""display_name\"":\""Norrköping, Norrköpings kommun, Östergötlands län, Landskapet Östergötland, Östergötlands län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.50359754255689,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1983","0"
"2008_4_6","Sibel","sv.wikipedia.org/wiki/Sibel_Redzep"," Radoviš, Makedonien","{\""place_id\"":\""18845008\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""1879675180\"",\""boundingbox\"":[\""41.599832\"",\""41.679832\"",\""22.4245893\"",\""22.5045893\""],\""lat\"":\""41.639832\"",\""lon\"":\""22.4645893\"",\""display_name\"":\""Radovish, Municipality of Radovish, Southeastern Region, Macedonia\"",\""class\"":\""place\"",\""type\"":\""town\"",\""importance\"":0.3,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_town.p.20.png\""}","Danderyd","{\""place_id\"":\""127768766\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""398034\"",\""boundingbox\"":[\""59.3695485\"",\""59.4413324\"",\""17.9913086\"",\""18.1234224\""],\""lat\"":\""59.4062672\"",\""lon\"":\""18.0604271678263\"",\""display_name\"":\""Danderyds kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.5060896993339,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","1987","0"
"2008_4_7","Fronda","sv.wikipedia.org/wiki/Fronda"," Västerås","{\""place_id\"":\""145727\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27513227\"",\""boundingbox\"":[\""59.4510992\"",\""59.7710992\"",\""16.3863679\"",\""16.7063679\""],\""lat\"":\""59.6110992\"",\""lon\"":\""16.5463679\"",\""display_name\"":\""Västerås, Västerås kommun, Västmanlands län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.48089725346414,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Västerås","{\""place_id\"":\""145727\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""27513227\"",\""boundingbox\"":[\""59.4510992\"",\""59.7710992\"",\""16.3863679\"",\""16.7063679\""],\""lat\"":\""59.6110992\"",\""lon\"":\""16.5463679\"",\""display_name\"":\""Västerås, Västerås kommun, Västmanlands län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.48089725346414,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1981","0"
"2008_4_8","Charlotte Perrelli","sv.wikipedia.org/wiki/Charlotte_Perrelli","Hovmantorp","{\""place_id\"":\""295726\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""97943797\"",\""boundingbox\"":[\""56.7694229\"",\""56.8094229\"",\""15.1146655\"",\""15.1546655\""],\""lat\"":\""56.7894229\"",\""lon\"":\""15.1346655\"",\""display_name\"":\""Hovmantorp, Lessebo kommun, Kronobergs län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.44170884311896,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","Djursholm","{\""place_id\"":\""200477\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""33014695\"",\""boundingbox\"":[\""59.3773535\"",\""59.4173535\"",\""18.0680625\"",\""18.1080625\""],\""lat\"":\""59.3973535\"",\""lon\"":\""18.0880625\"",\""display_name\"":\""Djursholm, Danderyds kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""village\"",\""importance\"":0.54660178556929,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1974","0"
"2009_1_1","Nina Söderquist","sv.wikipedia.org/wiki/Nina_S%C3%B6derquist"," Alfta","{\""place_id\"":\""120143265\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""way\"",\""osm_id\"":\""285297832\"",\""boundingbox\"":[\""61.3455602\"",\""61.3458822\"",\""15.9998207\"",\""16.0003365\""],\""lat\"":\""61.3455602\"",\""lon\"":\""16.0003365\"",\""display_name\"":\""Alfta, Ovanåkers kommun, Gävleborgs län, Landskapet Hälsingland, Gävleborgs län, Norrland, Sweden\"",\""class\"":\""waterway\"",\""type\"":\""dam\"",\""importance\"":0.435}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1972","0"
"2009_1_2","Jonathan Fagerlund","sv.wikipedia.org/wiki/Jonathan_Fagerlund","Jönköping","{\""place_id\"":\""511824\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""191664748\"",\""boundingbox\"":[\""57.6214709\"",\""57.9414709\"",\""14.0027579\"",\""14.3227579\""],\""lat\"":\""57.7814709\"",\""lon\"":\""14.1627579\"",\""display_name\"":\""Jönköping, Jönköpings kommun, Jönköpings län, Götaland, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.50473208035394,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1991","0"
"2009_1_4","Scotts","sv.wikipedia.org/wiki/Scotts_(musikgrupp)","Lidköping","{\""place_id\"":\""127791984\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""935469\"",\""boundingbox\"":[\""58.3154517\"",\""58.8290002\"",\""12.6364166\"",\""13.4080454\""],\""lat\"":\""58.55577265\"",\""lon\"":\""13.0032064133291\"",\""display_name\"":\""Lidköpings kommun, Skaraborgs län, Västra Götalands län, Götaland, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.4703602488266,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","-",,"1992","1"
"2009_1_5","Emilia","sv.wikipedia.org/wiki/Emilia_Rydberg","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1978","0"
"2009_1_8","Marie Serneholt","sv.wikipedia.org/wiki/Marie_Serneholt","Lidingö","{\""place_id\"":\""127752790\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""398035\"",\""boundingbox\"":[\""59.3244213\"",\""59.4022341\"",\""18.0879908\"",\""18.3033876\""],\""lat\"":\""59.3638628\"",\""lon\"":\""18.1944620407003\"",\""display_name\"":\""Lidingö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.47504530481938,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Stockholm","{\""place_id\"":\""125949\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""25929985\"",\""boundingbox\"":[\""59.1651172\"",\""59.4851172\"",\""17.9110935\"",\""18.2310935\""],\""lat\"":\""59.3251172\"",\""lon\"":\""18.0710935\"",\""display_name\"":\""Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""city\"",\""importance\"":0.57740567145506,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_city.p.20.png\""}","1983","0"
"2009_2_1","Lili & Susie","sv.wikipedia.org/wiki/Lili_%26_Susie","Södermalm","{\""place_id\"":\""127915535\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""2017432\"",\""boundingbox\"":[\""59.3031868\"",\""59.32156\"",\""18.0260682\"",\""18.1071724\""],\""lat\"":\""59.31255625\"",\""lon\"":\""18.0697499895673\"",\""display_name\"":\""Södermalm, Stockholm, Stockholms kommun, Landskapet Södermanland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""island\"",\""importance\"":0.5958857051307}","Djurhamn","{\""place_id\"":\""22184951\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""node\"",\""osm_id\"":\""2226880596\"",\""boundingbox\"":[\""59.3308501\"",\""59.3508501\"",\""18.7071265\"",\""18.7271265\""],\""lat\"":\""59.3408501\"",\""lon\"":\""18.7171265\"",\""display_name\"":\""Djurhamn, Bodatorp, Värmdö kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, Sweden\"",\""class\"":\""place\"",\""type\"":\""locality\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_place_village.p.20.png\""}","1985","1"
"2009_2_3","Jennifer Brown","sv.wikipedia.org/wiki/Jennifer_Brown","Hjällbo","{\""place_id\"":\""127787380\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""relation\"",\""osm_id\"":\""455905\"",\""boundingbox\"":[\""57.7603991\"",\""57.7782035\"",\""12.0010723\"",\""12.0346991\""],\""lat\"":\""57.7688428\"",\""lon\"":\""12.0197852832065\"",\""display_name\"":\""Hjällbo, Angered, Gothenburg, Göteborgs kommun, Göteborgs och Bohus län, Västra Götalands län, Götaland, Sweden\"",\""class\"":\""boundary\"",\""type\"":\""administrative\"",\""importance\"":0.36,\""icon\"":\""http://nominatim.openstreetmap.org/images/mapicons/poi_boundary_administrative.p.20.png\""}","Västerlånggatan","{\""place_id\"":\""46444323\"",\""licence\"":\""Data © OpenStreetMap contributors, ODbL 1.0. http://www.openstreetmap.org/copyright\"",\""osm_type\"":\""way\"",\""osm_id\"":\""1975\"",\""boundingbox\"":[\""59.3257291\"",\""59.3267279\"",\""18.0686231\"",\""18.0688585\""],\""lat\"":\""59.3262811\"",\""lon\"":\""18.0687199\"",\""display_name\"":\""Västerlånggatan, Villastaden, Stockholm postort, Stockholm, Stockholms kommun, Stockholms län, Landskapet Uppland, Stockholms län, Svealand, 11129, Sweden\"",\""class\"":\""highway\"",\""type\"":\""pedestrian\"",\""importance\"":0.46763486895458}","1972","0"
